Taylor Featherston,2B,27.1,R,R,LAA,TBD,-,,
Josh Wilson,2B,35.6,R,R,DET,TBD,-,,
Kyle Parker,LF,27.1,R,R,COL,TBD,-,,
Simon Castro,RP,28.6,,,COL,TBD,-,,
Collin Balester,RP,30.4,,,CIN,TBD,-,,
Ryan Kelly,RP,29.0,,,ATL,TBD,-,,
Sugar Ray Marimon,RP,28.1,,,ATL,TBD,-,,
Elian Herrera,SS,31.8,B,R,LAD,TBD,-,,
Grady Sizemore,RF,34.2,L,L,PHI,TBD,-,,
Jeff Francis,SP,35.8,L,L,TOR,TBD,-,,
Edwin Jackson,SP,33.1,R,R,MIA,TBD,-,,
Andrew Bailey,RP,32.4,R,R,PHI,TBD,-,,
Cole Gillespie,LF,32.4,R,R,TOR,TBD,-,,
David Huff,RP,32.2,S,L,LAA,TBD,-,,
Kevin Frandsen,3B,34.4,R,R,SF,TBD,-,,
Sergio Santos,CL,33.3,,,NYY,TBD,-,,
Joey Terdoslavich,LF,28.1,S,R,BAL,TBD,-,,
Allen Webster,SP,26.7,R,R,PIT,TBD,-,,
Marco Scutaro,2B,41.0,,,SF,TBD,-,,
Ross Ohlendorf,RP,34.2,,,KC,TBD,-,,
Bobby LaFromboise,RP,30.4,L,L,PHI,TBD,-,,
Phil Coke,RP,34.3,L,L,OAK,TBD,-,,
Casey Sadler,RP,26.3,R,R,PIT,TBD,-,,
Nathan Adcock,RP,28.7,R,R,CIN,TBD,-,,
George Kottaras,C,33.5,L,R,ATL,TBD,-,,
Nick Punto,SS,39.0,,,ARI,TBD,-,,
Troy Patton,RP,31.2,,,MIA,TBD,-,,
Brad Lincoln,RP,31.4,,,PIT,TBD,-,,
Lucas Harrell,RP,31.4,S,R,DET,TBD,-,,
Gaby Sanchez,1B,33.2,R,R,SEA,TBD,-,,
Charles Brewer,RP,28.6,R,R,SEA,TBD,-,,
Brian Moran,RP,28.1,L,L,CLE,TBD,-,,
Jose Cisnero,RP,27.6,R,R,ARI,TBD,-,,
Casey Coleman,RP,29.3,L,R,KC,TBD,-,,
Matt Clark,3B,29.9,L,R,CHC,TBD,-,,
Corky Miller,C,40.6,,,CIN,TBD,-,,
Preston Claiborne,RP,28.8,R,R,MIA,TBD,-,,
Dale Thayer,RP,35.9,R,R,BAL,TBD,-,,
David Pauley,SP,33.4,,,TOR,TBD,-,,
J.C. Gutiérrez,RP,33.3,,,PHI,TBD,-,,
Scott Hairston,RF,36.4,R,R,CHW,TBD,-,,
Daniel Bard,RP,31.4,R,R,PIT,TBD,-,,
Jose Arredondo,RP,32.6,,,CIN,TBD,-,,
Jesse Crain,RP,35.3,,,CHW,TBD,-,,
John Bowker,CF,33.3,,,PIT,TBD,-,,
Ronald Belisario,RP,33.8,R,R,BOS,TBD,-,,
Eric Fornataro,SP,28.8,R,R,BAL,TBD,-,,
Jesus Flores,C,32.0,,,ATL,TBD,-,,
Felipe Paulino,SP,33.1,R,R,CHC,TBD,-,,
Jack Cust,DH,37.8,,,BAL,TBD,-,,
Joe Saunders,SP,35.3,L,L,SEA,TBD,-,,
Ryan Sweeney,CF,31.7,L,L,MIN,TBD,-,,
Donnie Murphy,3B,33.6,,,MIL,TBD,-,,
Humberto Quintero,C,37.2,R,R,DET,TBD,-,,
Cody Ransom,3B,40.7,,,ARI,TBD,-,,
Ronny Cedeno,SS,33.8,R,R,SF,TBD,-,,
Landon Powell,C,34.6,,,NYM,TBD,-,,
Nate Schierholtz,RF,32.7,L,R,DET,TBD,-,,
Chad Gaudin,SP,33.6,,,LAD,TBD,-,,
Jason Berken,RP,32.9,,,BAL,TBD,-,,
Mike Adams,RP,38.3,R,R,LAD,TBD,-,,
Daniel Ray Herrera,RP,32.0,,,NYM,TBD,-,,
Tony Gwynn Jr.,LF,34.1,L,R,WSH,TBD,-,,
Donnie Veal,RP,32.1,L,L,TEX,TBD,-,,
Chien-Ming Wang,RP,36.6,,,KC,TBD,-,,
Rafael Furcal,SS,39.0,B,R,KC,TBD,-,,
Jesus Guzman,1B,32.4,R,R,CHC,TBD,-,,
John Mayberry Jr.,RF,32.9,R,R,DET,TBD,-,,
Koyie Hill,C,37.6,,,PHI,TBD,-,,
Jonathan Sanchez,SP,34.0,,,CIN,TBD,-,,
Carlos Quentin,LF,34.2,R,R,MIN,TBD,-,,
Hideki Okajima,RP,40.9,,,BAL,TBD,-,,
David Aardsma,RP,34.9,,,TOR,TBD,-,,
Gary Brown,LF,28.1,R,R,LAA,TBD,-,,
Luke Scott,DH,38.4,,,TOR,TBD,-,,
Carlos Marmol,RP,34.0,,,BOS,TBD,-,,
Jim Miller,RP,33.2,R,R,MIL,TBD,-,,
Everth Cabrera,SS,30.0,S,R,SF,TBD,-,,
